Cluster Name,Median age,Present size,d_init50,d_init84,d_init97,L1_f,d_trunc50,d_trunc84,d_trunc97,L1_ftrunc,f_comp
HSC_1447,136.80131750375503,95.14221413,0.4230866471981539,1.4435695468137018,2.8526409578289074,0.1354853075623626,4.034176950111631,18.84883560284144,50.056617822655895,0.0903084565125574,0.9600388117373011
HSC_1448,207.80091713696305,50.31807203,58.237623367319216,91.0270021733964,554.5551636452673,0.0602005137615693,57.379496803031834,88.83179926101876,614.849158057314,0.0563973425091916,0.9845190278315876
HSC_1460,23.969550510852702,6.14685523,240.27336034366888,591.0897182234271,896.7562637446476,0.4037093236581091,242.3046952708297,591.4112384361957,899.8569963261733,0.4253569342574507,0.9803295379275412
HSC_1463,60.23072072504197,33.33859023,325.45103019380593,749.7613876203646,952.2855999473669,0.136696393598259,305.54819158635036,739.044763548923,949.2506988371442,0.1418259400460184,0.9953621527712602
HSC_1469,196.0918256956805,31.11405241,1.9225040098845385,5.336243968921122,32.983870561769,0.1063788805288801,2.4344059424337505,6.15986033340276,13.90703132447522,0.137707548552004,0.9664678088815545
HSC_1495,49.622590219247726,19.18758621,1.018507030444765,2.2240664607389076,6.249296244526256,0.1393401010427075,2.2988244517701153,6.438807220102738,11.08581319902557,0.1824898110729492,0.9576077102826386
HSC_151,76.34314728629855,28.91760236,10.175780430516564,54.052552587125156,121.56748616744508,0.1295986096732252,16.961869696842452,56.08915284930343,103.10653360730414,0.1366660298986502,0.9978099127669584
HSC_1523,13.035911097642511,10.31370751,526.7317336814525,724.1600370679818,909.1626526436538,0.2273803471179627,499.7425708644329,702.0669689807743,903.9970703147832,0.2550591434246971,0.9648492315606809
HSC_1531,81.44046974666425,20.568984479999997,333.9194657227073,632.9191961154083,936.744741936311,0.1021562026878086,403.28263514998736,791.5409383589099,969.4490814240917,0.1906881070403707,0.9242638282832805
HSC_1534,128.66455432198578,45.33059925,0.32400103846116546,0.6695687852169236,1.4269246332113563,0.1765560789865584,1.0525246238982675,4.195877852814524,24.4434565860358,0.1407086678798762,0.8765132210654973
HSC_1542,179.30267549144233,52.91705583,548.3733885192489,958.4068129618125,993.3840227506661,0.091577338871842,547.1350266110588,958.7271215011224,993.435890164774,0.0920283254850295,0.999011032863518
HSC_1555,128.04405226700896,64.72487502,0.4414866121641768,0.9557990750983248,2.067360445563614,0.0724366197874924,1.9995835788837242,3.751207968312661,6.417388724304706,0.0877261258071292,0.9648072683302726
HSC_1566,115.04399909433542,26.88961777,159.43071696594902,242.09789970151613,643.6927967323438,0.0577029487743115,286.8148372652178,650.1155584379893,918.7144761645967,0.0598232341674578,0.9548614162748588
HSC_1580,132.31184334688638,45.70536584,505.4506068901473,963.1940232023907,994.1576940339968,0.1123954094690909,511.9766074896941,963.6318734849406,994.2282939016638,0.1134993361367107,0.9985066216716818
HSC_1608,92.043337957674,44.83622156,0.3191680041934624,0.6211691549777716,1.4438008671903824,0.100838701746999,0.7577589737638061,1.8668204781885624,4.082800456315645,0.0880108028658467,0.9211768678619942
HSC_1624,126.95452648893982,42.77540377,0.23381109148292284,0.4350004631735238,0.8881501056555435,0.2176385418461903,0.5718028993717328,1.9306696627103404,7.152973738387542,0.1268085360717542,0.8037224326548283
HSC_1630,165.86989509980887,90.04542296,12.095588633746399,34.76491998167481,67.02752774112645,0.0664923471561627,7.3084686211018655,17.464567368851846,58.40222167339799,0.0644918732051606,0.9851365963244464
HSC_1633,6.0005009660253545,8.77946781,154.5488794333942,479.3089462928223,600.1583508032533,0.1412507290993256,431.0992494103586,568.8485711664988,722.0545107384334,0.2076613468001961,0.933899264058086
HSC_1634,110.29826474372496,22.41002114,58.82670053799617,125.39812259791653,477.6191652633368,0.0705960840687457,85.88399277719253,362.9373190650618,847.5863254268409,0.1503852201255673,0.8922996156674016
HSC_1640,16.615670451843133,38.89504338,114.06325820092732,128.14782641806673,561.868249887395,0.0845694062773284,75.39750768239861,138.21564619141006,566.5953365400198,0.0789657799817911,0.9821418149208374
HSC_1648,10.79140420837838,24.94717168,116.56586882779015,193.3117296318861,584.0623349375037,0.1403986436472281,331.1200074141087,564.7659073558804,690.183075347487,0.1907100636244698,0.928178782226052
HSC_1656,141.95341993833688,36.07292003,0.28961547978108987,0.4971899773558673,1.1480070818957429,0.1275943073081689,0.40707003164210986,0.9609771069483133,2.077927528570031,0.1139422491402874,0.9588061526538408
HSC_1677,60.24391540349937,18.40386151,46.05283704937181,94.89456935931588,111.75494771808977,0.1500082812700042,83.18017627104405,124.10190537786016,591.087007701382,0.0975950683362118,0.9013654755162215
HSC_1684,30.45389317489805,8.2675437,200.14569136767335,415.2110277027609,774.3655721478756,0.0999446239175833,422.2935309033988,740.9799332235261,945.3584795699517,0.0791953254338658,0.9342428031241472
HSC_1710,124.90807633671083,29.50037761,36.45183725585703,81.86537363016843,210.79541053373802,0.0609989554208248,27.710314954078473,80.63486586716029,445.8148767923574,0.0749444177964587,0.9764849508312533
HSC_1714,164.19905752000014,26.61204622,1.397218771127354,39.107385288945,51.29448397652151,0.0851553330342693,12.959326557771224,38.53807407062644,53.89542965387298,0.0557973088698674,0.9784692824329355
HSC_1733,64.34821882122313,52.18021235,22.277610742267733,364.8900053741876,740.4938822168538,0.1426265115108961,9.411949614083191,124.47036503788449,586.7479411765718,0.1622786515246085,0.9754551863531034
HSC_1743,129.2928920644579,56.29130984,569.497491355132,974.6674358293777,995.9988140320681,0.1308891520836421,571.9105586126481,974.850110513744,996.0279793301892,0.1310728410315856,0.9991288376142363
HSC_1746,179.47363543023533,79.2432258,28.8468998148249,40.06239788559146,51.70565392093318,0.0607327981076034,17.990844252677316,42.851269092989234,61.439425022693385,0.046046408691929,0.9777262398199029
HSC_1761,181.7425553255027,21.04652322,0.3174772633469036,0.8978715498076384,2.2934628178020513,0.142980995180169,8.254745600103893,33.09392926883969,60.14327969552697,0.0748753313294307,0.9165735877035146
HSC_1765,38.77256922103857,18.39254246,200.88528971931578,549.0525061807841,874.0963448243305,0.0848315101117593,292.34237070423904,686.7886637527972,936.8371489381074,0.114795024500613,0.9652625977193577
HSC_1766,31.84024640553552,11.938885480000001,322.74437062811876,622.0259089040011,862.3716746816825,0.0993085514257983,467.411048884029,760.8513643857046,948.1310478778582,0.0880250445414963,0.960879330117219
